CBO;Cargo;Carga Hor†ria;Piso Salarial;MÇdia Salarial;Sal†rio Mediana;Teto Salarial;Sal†rio Hora
716610;Ajudante de Pintor;44;1752,00;1656,38;1676,00;2503,18;7,55
723330;Ajudante de Pintor ∑ Pistola;44;1453,00;1625,36;1493,00;2456,30;7,40
723330;Ajudante de Pintor de M¢veis;44;1453,00;1625,36;1493,00;2456,30;7,40
723330;Ajudante de Pintor de Produá∆o;44;1453,00;1625,36;1493,00;2456,30;7,40
513505;Ajudante de Pizzaiolo;43;1246,00;1227,62;1222,00;1855,21;5,65
519935;Ajudante de Polidor de Ve°culos;44;998,00;1232,30;1167,00;1862,29;5,63
721325;Ajudante de Polimento;44;1458,00;1627,40;1492,00;2459,37;7,42
722235;Ajudante de Preparador de Lingotamento;38;1247,00;1452,94;1247,00;2195,72;7,63
841745;Ajudante de Produá∆o - na Ind£stria de Bebidas;44;1108,00;1309,48;1179,00;1978,92;5,98
841448;Ajudante de Produá∆o de ‡leos Vegetais - na Ind. Alimentar;43;998,00;1283,14;1245,00;1939,12;5,92
848210;Ajudante de Queijeiro;44;998,00;1302,10;1175,00;1967,78;5,99
821450;Ajudante de Rebarbaá∆o (metais);44;1271,00;1600,20;1487,00;2418,27;7,29
632125;Ajudante de Reflorestamento;44;998,00;1127,40;1075,00;1703,76;5,13
732130;Ajudante de Reparador (telecomunicaá‰es);44;998,00;1271,11;1160,00;1920,94;5,80
717020;Ajudante de Saneamento;44;1440,00;1214,99;1130,00;1836,13;5,53
773340;Ajudante de Serrador;44;1047,00;1311,86;1256,00;1982,52;5,97
724440;Ajudante de Serralheiro;44;1500,00;1617,15;1500,00;2443,88;7,36
622020;Ajudante de Serviáo de (aplicaá∆o de Produtos Agroqu°micos);44;998,00;1232,30;1147,00;1862,28;5,61
513505;Ajudante de Sushiman;43;1246,00;1227,62;1222,00;1855,21;5,65
841745;Ajudante de Tratamento de Preparo de Xarope;44;1108,00;1309,48;1179,00;1978,92;5,98
623110;Ajudante de Vaqueiro;44;998,00;1311,48;1200,00;1981,94;5,97
841745;Ajudante Xaropeiro;44;1108,00;1309,48;1179,00;1978,92;5,98
632305;Ajuntador de Andiroba;44;1180,00;1492,62;1431,00;2255,69;6,78
632320;Ajuntador de Buriti;44;998,00;1241,33;1225,00;1875,94;5,64
725020;Ajustador de Agulhas;44;998,00;1791,78;1652,00;2707,79;8,17
715535;Ajustador de Fìrmas (concreto);44;1988,00;1766,41;1752,00;2669,46;8,03
741105;Ajustador de Instrumentos de Precis∆o;44;2785,00;2067,33;1980,00;3124,22;9,45
911305;Ajustador de M†quinas de Embalagem;44;998,00;2115,00;1889,00;3196,26;9,69
725010;Ajustador de Oficina de Cilindros;44;998,00;1834,72;1550,00;2772,68;8,37
821450;Ajustador de Rebarbador;44;1271,00;1600,20;1487,00;2418,27;7,29
725010;Ajustador de V†lvulas;44;998,00;1834,72;1550,00;2772,68;8,37
725005;Ajustador Ferramenteiro;44;1500,00;1750,06;1500,00;2644,74;8,00
725020;Ajustador Limador de Fresas;44;998,00;1791,78;1652,00;2707,79;8,17
725020;Ajustador Limador de Tornos;44;998,00;1791,78;1652,00;2707,79;8,17
725010;Ajustador MecÉnico;44;998,00;1834,72;1550,00;2772,68;8,37
725015;Ajustador MecÉnico (Usinagem em Bancada e em Maquinas-Ferramentas);44;2464,00;1992,44;1800,00;3011,04;9,09
725010;Ajustador MecÉnico de Ferramentas;44;998,00;1834,72;1550,00;2772,68;8,37
725010;Ajustador MecÉnico de Manutená∆o;44;998,00;1834,72;1550,00;2772,68;8,37
725020;Ajustador MecÉnico em Bancada;44;998,00;1791,78;1652,00;2707,79;8,17
725025;Ajustador Naval (Reparo e Construá∆o);44;1280,00;1615,70;1371,00;2441,70;7,34
263105;Alabà;38;998,00;3033,58;1900,00;4584,43;15,91
841705;Alambiqueiro;44;1488,00;1341,03;1336,00;2026,60;6,10
722415;Alambrador - na Fabricaá∆o de Arame;44;1482,00;1836,73;1634,00;2775,72;8,37
263105;Alapini;38;998,00;3033,58;1900,00;4584,43;15,91
263105;Alayan;38;998,00;3033,58;1900,00;4584,43;15,91
811405;Alcatroeiro;43;1281,00;1975,36;1281,00;2985,22;9,13
225110;Alergista;28;2994,00;3431,62;3052,00;5185,97;24,30
225110;Alergista e Imunologista;28;2994,00;3431,62;3052,00;5185,97;24,30
225110;Alergologista;28;2994,00;3431,62;3052,00;5185,97;24,30
612315;Alfaceiro;44;1291,00;1321,43;1267,00;1996,99;6,03
763005;Alfaiate;44;2000,00;1866,10;1700,00;2820,10;8,55
763005;Alfaite Modelista;44;2000,00;1866,10;1700,00;2820,10;8,55
141405;Alfarrabista;44;998,00;1353,92;1150,00;2046,08;6,19
141410;Alfarrabista (comÇrcio Varejista);44;998,00;1677,19;1355,00;2534,61;7,68
848310;Alfeloeiro;44;1500,00;1496,75;1386,00;2261,93;6,85
141405;Alheiro (comÇrcio Atacadista);44;998,00;1353,92;1150,00;2046,08;6,19
141410;Alheiro (comÇrcio Varejista);44;998,00;1677,19;1355,00;2534,61;7,68
263115;µlim;27;1473,00;2117,41;1608,00;3199,89;15,65
784205;Alimentador de Esteiras (preparaá∆o de Alimentos e Bebidas);44;998,00;1344,10;1295,00;2031,24;6,14
784205;Alimentador de Linha de Produá∆o;44;998,00;1344,10;1295,00;2031,24;6,14
784205;Alimentador de M†quina Autom†tica;44;998,00;1344,10;1295,00;2031,24;6,14
631325;Alimentador de Peixe;44;998,00;1314,53;1338,00;1986,56;6,00
766220;Alimentador de Rotativas;44;1630,00;1885,94;1566,00;2850,09;8,65
773130;Alimentador de Serra de Fita;44;1140,00;1370,03;1335,00;2070,43;6,25
992105;Alinhador de Pneus;44;1500,00;1390,60;1316,50;2101,52;6,33
914405;Alinhador de Rodas;44;998,00;1568,10;1393,00;2369,77;7,15
721325;Alisador de Metal;44;1458,00;1627,40;1492,00;2459,37;7,42
414105;Almoxarife;44;1500,00;1450,78;1342,00;2192,47;6,64
141410;Alugador (comerciante Varejista);44;998,00;1677,19;1355,00;2534,61;7,68
715230;Alvanel;44;1752,00;1695,23;1698,00;2561,88;7,72
715230;Alvaner;44;1752,00;1695,23;1698,00;2561,88;7,72
761405;Alvejador (Tecidos);44;1276,00;1940,28;1446,00;2932,20;8,86
311725;Alvejador de Couros;44;998,00;1508,09;1343,00;2279,07;6,89
311725;Alvejador de Sola;44;998,00;1508,09;1343,00;2279,07;6,89
762335;Amaciador de Couros e Peles;44;1047,00;1202,48;1081,00;1817,22;5,47
623005;Amansador;44;998,00;1608,09;1347,00;2430,19;7,36
632210;Amapateiro;44;998,00;1146,48;1083,00;1732,59;5,21
784105;Amarrador de Embalagens;44;998,00;1196,25;1124,00;1807,81;5,49
772105;Amarrador de Madeira;44;998,00;1275,88;1234,00;1928,15;5,81
632365;Amarrador de Piaáava;44;1170,00;1112,67;1170,00;1681,50;5,06
828110;Amassador - em Olaria;44;998,00;1219,26;1137,00;1842,58;5,57
262905;Ambientador;43;1500,00;2427,91;1872,00;3669,13;11,30
524305;Ambulante;43;1011,00;1326,01;1187,00;2003,90;6,13
623005;Amestrador;44;998,00;1608,09;1347,00;2430,19;7,36
721315;Amolador - na Fabricaá∆o;43;1752,00;1955,68;1539,00;2955,49;9,00
721310;Amolador Ambulante;44;1510,00;1547,05;1446,00;2337,95;7,04
721315;Amolador de Cilindros;43;1752,00;1955,68;1539,00;2955,49;9,00
721310;Amolador de Cutelaria;44;1510,00;1547,05;1446,00;2337,95;7,04
721310;Amolador de Facas;44;1510,00;1547,05;1446,00;2337,95;7,04
721315;Amolador de Ferramentas;43;1752,00;1955,68;1539,00;2955,49;9,00
721305;Amolador de Guarniá∆o - na Fabricaá∆o Tàxtil;44;1405,00;1618,35;1405,00;2445,70;7,36
721320;Amolador de Serras;43;1200,00;1832,92;1634,50;2769,97;8,47
721315;Amolador de Talhadeira;43;1752,00;1955,68;1539,00;2955,49;9,00
721310;Amolador de Tesouras ( Inclusive Ambulante);44;1510,00;1547,05;1446,00;2337,95;7,04
711105;Amostrador de MinÇrios;43;1020,00;1332,76;1154,00;2014,10;6,19
211205;Amostrista;42;6000,00;6235,34;5200,00;9423,04;29,94
711130;Amostrista de MinÇrios;42;998,00;1796,50;1470,00;2714,92;8,64
752115;Ampoleiro;43;1783,00;2398,75;1999,00;3625,06;11,08
823245;Ampoleiro (jarras e Garrafas TÇrmicas);44;1241,00;1619,20;1286,00;2446,98;7,37
313315;Analisador de Tr†fego Telefìnico;43;1722,00;1942,87;1722,00;2936,13;8,95
251550;Analista (psican†lise);38;1600,00;3564,85;2718,00;5387,30;18,94
252105;Analista Administrativo;42;2500,00;4540,31;3433,00;6861,45;21,38
251210;Analista Agroindustrial (economista);44;4850,00;3944,83;3000,00;5961,55;17,97
352205;Analista Ambiental;43;2208,00;2859,93;2208,00;4322,00;13,34
252210;Analista Cont†bil;43;2500,00;4388,81;3167,00;6632,50;20,43
251210;Analista de Agroneg¢cios (economista);44;4850,00;3944,83;3000,00;5961,55;17,97
212315;Analista de Aplicativo B†sico (software);42;3000,00;4946,21;3495,00;7474,87;23,41
301110;Analista de Areias em Fundiá∆o;43;2500,00;1925,93;1698,00;2910,53;8,86
252210;Analista de Balanáo;43;2500,00;4388,81;3167,00;6632,50;20,43
251220;Analista de Cadeias Produtivas (economista);43;3000,00;5002,43;4199,50;7559,82;23,26
252510;Analista de Cambio;41;2500,00;3911,95;2700,00;5911,85;18,93
421310;Analista de Cobranáa;38;998,00;1200,25;1051,00;1813,85;6,29
252515;Analista de Cobranáa (Instituiá‰es Financeiras);42;998,00;2701,65;1986,00;4082,81;12,77
212410;Analista de Comunicaá∆o (teleprocessamento);42;2000,00;3635,33;2825,00;5493,81;17,28
252210;Analista de Contabilidade;43;2500,00;4388,81;3167,00;6632,50;20,43
252210;Analista de Contas;43;2500,00;4388,81;3167,00;6632,50;20,43
252210;Analista de Contas a Pagar;43;2500,00;4388,81;3167,00;6632,50;20,43
391210;Analista de Controle de Qualidade;43;1300,00;2939,12;2388,00;4441,69;13,59
251225;Analista de Controle e Gest∆o (economista);43;3000,00;3794,27;3000,00;5734,01;17,56
251215;Analista de Controle Oráament†rio (economista);43;2500,00;4381,07;3300,00;6620,80;20,50
251215;Analista de CrÇdito (economista);43;2500,00;4381,07;3300,00;6620,80;20,50
252525;Analista de Credito (Instituiá‰es Financeiras);42;1347,00;2667,81;1630,00;4031,68;12,64
252530;Analista de Credito Rural;43;1550,00;2769,34;1600,00;4185,11;12,75
252210;Analista de Custos;43;2500,00;4388,81;3167,00;6632,50;20,43
212405;Analista de Desenvolvimento de Sistemas;41;3500,00;5377,28;4599,00;8126,31;25,92
251235;Analista de Desenvolvimento Regional (economista);42;1800,00;4875,96;4403,00;7368,69;23,12
261210;Analista de Documentaá∆o;42;3000,00;3699,53;2978,00;5590,83;17,53
251230;Analista de Ecodesenvolvimento (economista);43;5000,00;4350,26;3705,00;6574,24;20,21
251205;Analista de Economia Internacional;42;2500,00;6129,50;4712,50;9263,09;29,38
311520;Analista de Estaá∆o de Tratamento de Efluentes;43;1338,00;2238,83;1843,00;3383,39;10,53
142335;Analista de Estudos de Mercado;43;2000,00;3719,42;3000,00;5620,90;17,44
251205;Analista de Estudos Econìmicos;42;2500,00;6129,50;4712,50;9263,09;29,38
354305;Analista de Exportaá∆o e Importaá∆o;43;3000,00;3745,92;3200,00;5660,95;17,38
251225;Analista de Finanáas P£blicas (economista);43;3000,00;3794,27;3000,00;5734,01;17,56
413105;Analista de Folha de Pagamento;43;2000,00;2624,03;2376,00;3965,52;12,12
251215;Analista de Fundos de Investimento;43;2500,00;4381,07;3300,00;6620,80;20,50
261215;Analista de Informaá‰es (Pesquisador de Informaá‰es de Rede);43;1512,00;3600,42;2610,00;5441,06;16,86
142335;Analista de Informaá‰es de Mercado;43;2000,00;3719,42;3000,00;5620,90;17,44
142335;Analista de Inteligància de Mercado;43;2000,00;3719,42;3000,00;5620,90;17,44
391210;Analista de Laborat¢rio de Controle de Qualidade;43;1300,00;2939,12;2388,00;4441,69;13,59
311105;Analista de Laborat¢rio Qu°mico;42;2000,00;2442,21;1950,00;3690,75;11,51
301115;Analista de Laborat¢rio Qu°mico (petr¢leo);43;1294,00;2141,66;1581,00;3236,54;9,95
252535;Analista de Leasing;43;2128,00;3684,83;2579,00;5568,62;17,32
391115;Analista de Log°stica (tÇcnico de N°vel MÇdio);43;1348,00;1558,79;1348,00;2355,70;7,21
342125;Analista de Log°stica de Transporte;44;2000,00;2335,18;1891,00;3528,99;10,72
142335;Analista de Marketing;43;2000,00;3719,42;3000,00;5620,90;17,44
251230;Analista de Meio Ambiente (economista);43;5000,00;4350,26;3705,00;6574,24;20,21
142335;Analista de Mercado;43;2000,00;3719,42;3000,00;5620,90;17,44
251210;Analista de Mercado Agr°cola (economista);44;4850,00;3944,83;3000,00;5961,55;17,97
251205;Analista de Mercado de Trabalho (economista);42;2500,00;6129,50;4712,50;9263,09;29,38
251205;Analista de Mercado e Produtos (economista);42;2500,00;6129,50;4712,50;9263,09;29,38
251220;Analista de Mercado Industrial (economista);43;3000,00;5002,43;4199,50;7559,82;23,26
251205;Analista de Mercado Internacional;42;2500,00;6129,50;4712,50;9263,09;29,38
251205;Analista de Mercadologia (economista);42;2500,00;6129,50;4712,50;9263,09;29,38
221105;Analista de Micr¢bios;40;1500,00;3343,07;2894,00;5052,15;16,57
253120;Analista de Neg¢cios;42;2000,00;4773,20;3500,00;7213,40;22,54
142330;Analista de Neg¢cios (A);42;2000,00;4839,40;3802,00;7313,44;23,01
252405;Analista de Ocupaá‰es;43;2500,00;3364,29;2758,00;5084,22;15,63
253125;Analista de Pesquisa de Mercado;43;2500,00;4358,16;3200,00;6586,19;20,47
142335;Analista de Pesquisa de Mercado (A);43;2000,00;3719,42;3000,00;5620,90;17,44
211110;Analista de Pesquisa Operacional;43;3500,00;4992,65;3500,00;7545,04;23,47
252545;Analista de Planejamento Financeiro;43;2500,00;3808,03;3000,00;5754,81;17,87
251225;Analista de Pol°ticas P£blicas (economista);43;3000,00;3794,27;3000,00;5734,01;17,56
251210;Analista de Produto Agropecu†rio (economista);44;4850,00;3944,83;3000,00;5961,55;17,97
251220;Analista de Produto Industrial (economista);43;3000,00;5002,43;4199,50;7559,82;23,26
252540;Analista de Produtos Banc†rios;41;3568,00;5637,28;4500,00;8519,22;27,78
311105;Analista de Produtos Qu°micos;42;2000,00;2442,21;1950,00;3690,75;11,51
251220;Analista de Projetos Industriais (economista);43;3000,00;5002,43;4199,50;7559,82;23,26
214270;Analista de Projetos Vi†rios;42;6916,00;5604,21;4352,00;8469,24;26,51
252405;Analista de Recursos Humanos;43;2500,00;3364,29;2758,00;5084,22;15,63
251230;Analista de Recursos Naturais (economista);43;5000,00;4350,26;3705,00;6574,24;20,21
212410;Analista de Rede;42;2000,00;3635,33;2825,00;5493,81;17,28
212410;Analista de Redes e de Comunicaá∆o de Dados;42;2000,00;3635,33;2825,00;5493,81;17,28
351705;Analista de Seguros (TÇcnico);41;1500,00;3491,79;2800,00;5276,90;16,91
351710;Analista de Sinistros;42;1500,00;2825,66;2200,00;4270,22;13,39
212405;Analista de Sistemas (inform†tica);41;3500,00;5377,28;4599,00;8126,31;25,92
212415;Analista de Sistemas de Automaá∆o;42;3500,00;4127,48;3307,00;6237,57;19,67
212405;Analista de Sistemas Para Internet;41;3500,00;5377,28;4599,00;8126,31;25,92
212405;Analista de Sistemas Web (webmaster);41;3500,00;5377,28;4599,00;8126,31;25,92
251215;Analista de Subscriá∆o de T°tulos;43;2500,00;4381,07;3300,00;6620,80;20,50
242910;Analista de Suporte ∑ Inteligància ( Grupo Apoio);41;4000,00;5266,70;4523,00;7959,20;25,39
212420;Analista de Suporte Computacional;42;2000,00;3111,10;2200,00;4701,58;14,94
212420;Analista de Suporte de Banco de Dados;42;2000,00;3111,10;2200,00;4701,58;14,94
212420;Analista de Suporte de Sistema;42;2000,00;3111,10;2200,00;4701,58;14,94
212420;Analista de Suporte TÇcnico;42;2000,00;3111,10;2200,00;4701,58;14,94
212410;Analista de Telecomunicaá∆o;42;2000,00;3635,33;2825,00;5493,81;17,28
214270;Analista de Tr†fego;42;6916,00;5604,21;4352,00;8469,24;26,51
342105;Analista de Transporte em Comercio Exterior;43;2000,00;2307,98;1871,00;3487,89;10,70
342110;Analista de Transporte Multimodal;43;1490,00;1967,37;1506,00;2973,14;9,05
214270;Analista de Transportes e TrÉnsito;42;6916,00;5604,21;4352,00;8469,24;26,51
311105;Analista de Tratamento de µgua;42;2000,00;2442,21;1950,00;3690,75;11,51
122520;Analista de Turismo (turism¢logo);43;1633,00;2041,18;1774,00;3084,70;9,52
251205;Analista Econìmico;42;2500,00;6129,50;4712,50;9263,09;29,38
251215;Analista Econìmico-financeiro;43;2500,00;4381,07;3300,00;6620,80;20,50
212320;Analista em Seguranáa da Informaá∆o;41;3000,00;6461,66;5549,50;9765,05;31,20
251215;Analista Financeiro (economista);43;2500,00;4381,07;3300,00;6620,80;20,50
252545;Analista Financeiro (Instituiá‰es Financeiras);43;2500,00;3808,03;3000,00;5754,81;17,87
251225;Analista Fiscal (economista);43;3000,00;3794,27;3000,00;5734,01;17,56
516805;Analista Kirlian;43;998,00;1001,67;998,00;1513,75;4,70
311105;Analista Qu°mico;42;2000,00;2442,21;1950,00;3690,75;11,51
301115;Analista Qu°mico (petr¢leo);43;1294,00;2141,66;1581,00;3236,54;9,95
351705;Analista TÇcnico de Seguros;41;1500,00;3491,79;2800,00;5276,90;16,91
351710;Analista TÇcnico de Sinistros;42;1500,00;2825,66;2200,00;4270,22;13,39
242910;Analista TÇcnico em Inteligància (grupo Informaá‰es);41;4000,00;5266,70;4523,00;7959,20;25,39
251225;Analista Tribut†rio (economista);43;3000,00;3794,27;3000,00;5734,01;17,56
352205;Analistas de Projetos Ambientais;43;2208,00;2859,93;2208,00;4322,00;13,34
263105;Anci∆o;38;998,00;3033,58;1900,00;4584,43;15,91
261705;Ancora de Radio e Televis∆o;35;1091,00;4543,21;1549,00;6865,84;25,89
225285;Andrologista;19;6095,00;5666,21;4720,00;8562,95;58,98
225151;Anestesiologista;21;5264,00;7020,80;5264,00;10610,04;66,57
225151;Anestesista;21;5264,00;7020,80;5264,00;10610,04;66,57
376325;Animador de Circo;44;2074,00;1747,33;2074,00;2640,62;7,94
376305;Animador de Eventos;42;1200,00;1628,99;1363,00;2461,79;7,72
376310;Animador de Festas Populares;44;1144,00;1215,13;1144,00;1836,34;5,52
376315;Animador de R†dio;36;1082,00;1702,29;1303,00;2572,55;9,43
376320;Animador de Televis∆o;34;3000,00;4871,14;3046,00;7361,42;28,75
723235;Anodizador e Anodizador de Metais;44;1318,00;1672,22;1515,00;2527,11;7,61
377230;Anotador (judì);44;998,00;4400,00;4400,00;6649,41;20,00
377235;Anotador (karatà);44;998,00;1083,00;1083,00;1636,66;4,92
519940;Anotador de Consumo de Energia ElÇtrica;44;1250,00;1323,28;1285,00;1999,78;6,08
414205;Anotador de M∆o-de-obra;44;1500,00;1657,08;1530,00;2504,22;7,55
414205;Anotador de Pessoal;44;1500,00;1657,08;1530,00;2504,22;7,55
377235;Anotador de Pontuaá∆o (karatà);44;998,00;1083,00;1083,00;1636,66;4,92
414210;Anotador de Processo de Produá∆o;44;998,00;1831,23;1479,00;2767,42;8,37
414210;Anotador de Produá∆o;44;998,00;1831,23;1479,00;2767,42;8,37
954210;Antenista;42;1500,00;1787,91;1400,00;2701,95;8,42
141405;Antiqu†rio (comÇrcio Atacadista);44;998,00;1353,92;1150,00;2046,08;6,19
141410;Antiqu†rio ComÇrcio Varejista;44;998,00;1677,19;1355,00;2534,61;7,68
251105;Antrop¢logo;41;6617,00;6161,10;6617,00;9310,84;29,84
622020;Apanhador - na Cultura;44;998,00;1232,30;1147,00;1862,28;5,61
622205;Apanhador de Algod∆o;44;998,00;1493,28;1209,00;2256,68;6,79
632310;Apanhador de Babaáu;44;2640,00;2058,11;2000,00;3110,27;9,36
632315;Apanhador de Bacaba;44;998,00;1031,09;998,00;1558,22;4,69
632320;Apanhador de Buriti;44;998,00;1241,33;1225,00;1875,94;5,64
622610;Apanhador de CafÇ;44;998,00;1140,73;1023,00;1723,91;5,20
632325;Aparador - na Extraá∆o da Carna£ba;44;998,00;1063,06;954,00;1606,53;4,83
632335;Aparador de ‡leo de Copa°ba;44;1180,00;1251,33;1180,00;1891,05;5,69
712220;Aparelhador de Pedra (m†rmore);44;1436,00;1521,05;1438,00;2298,65;6,98
711115;Aparelhador de Pedra (mina);44;998,00;1318,08;1187,00;1991,91;6,02
623115;Apartador de Gado;44;998,00;1240,00;1133,00;1873,92;5,65
613405;Apicultor;44;998,00;1205,75;1100,00;1822,17;5,49
613405;Apicultor - Empregador;44;998,00;1205,75;1100,00;1822,17;5,49
623410;Apicultor - Exclusive Conta Pr¢pria e Empregador;44;1108,00;1264,87;1135,00;1911,50;5,75
712205;Aplainador de M†rmore;44;998,00;1532,70;1420,00;2316,26;7,04
622020;Aplicador Agr°cola;44;998,00;1232,30;1147,00;1862,28;5,61
715705;Aplicador de Asfalto Impermeabilizante (Coberturas);44;1752,00;1646,18;1644,00;2487,76;7,50
752405;Aplicador de Decalque em CerÉmica;44;1348,00;1413,98;1335,00;2136,85;6,46
752405;Aplicador de Impressos em CerÉmica;44;1348,00;1413,98;1335,00;2136,85;6,46
519910;Aplicador de Inseticida;44;1415,00;1380,66;1320,00;2086,50;6,31
715705;Aplicador de Isolante (coberturas);44;1752,00;1646,18;1644,00;2487,76;7,50
715715;Aplicador de Isolante TÇrmico;44;1752,00;1647,98;1534,00;2490,48;7,50
715720;Aplicador de Material Isolante em Caldeiras e Tubulaá‰es;44;1687,00;1939,36;1760,00;2930,82;8,82
716520;Aplicador de Resinas em Pisos;44;1360,00;1522,04;1489,00;2300,16;6,96
766205;Aplicador de Serigrafia;44;998,00;1457,51;1324,00;2202,63;6,64
766205;Aplicador de Silkscreen;44;998,00;1457,51;1324,00;2202,63;6,64
716520;Aplicador de Sinteco e Bona;44;1360,00;1522,04;1489,00;2300,16;6,96
752205;Aplicador Serigr†fico em Vidros;44;998,00;1418,34;1342,00;2143,43;6,47
377245;Apontador (vìlei);44;998,00;1872,00;1872,00;2829,02;8,51
764210;Apontador de Bicos (caláados);44;998,00;1394,77;1336,00;2107,82;6,34
414210;Apontador de Campo;44;998,00;1831,23;1479,00;2767,42;8,37
411030;Apontador de Cart‰es de Ponto;44;1500,00;1592,35;1456,00;2406,41;7,32
414205;Apontador de M∆o-de-obra;44;1500,00;1657,08;1530,00;2504,22;7,55
414205;Apontador de Obras;44;1500,00;1657,08;1530,00;2504,22;7,55
414205;Apontador de Pessoal;44;1500,00;1657,08;1530,00;2504,22;7,55
414210;Apontador de Produá∆o;44;998,00;1831,23;1479,00;2767,42;8,37
391110;Apontador de Tempo (produá∆o);44;998,00;2148,40;1585,00;3246,73;9,83
414210;Apontador Industrial;44;998,00;1831,23;1479,00;2767,42;8,37
263105;Ap¢stolo;38;998,00;3033,58;1900,00;4584,43;15,91
